,,发送大屏开启信号,电源模式ON但速度无效或速度大于等于5km，无法控制背门开启
解锁强开区_ON状态_两次钥匙短按,"速度有效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送两次钥匙短按信号,电源模式ON但速度无效或速度大于等于5km，无法控制背门开启
解锁强开区_ON状态_背门外部开关,"速度有效:	0km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送背门外部开关信号,背门处于关闭状态且闭锁或解锁状态，电源模式/速度合规，BCM执行解锁背门，尾门打开至设定高度
闭锁状态_ACC状态_大屏开启,"速度有效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送大屏开启信号,背门处于关闭状态且闭锁或解锁状态，电源模式/速度合规，BCM执行解锁背门，尾门打开至设定高度
解锁强开区_ACC状态_两次钥匙短按,"速度有效:	2km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送两次钥匙短按信号,背门处于关闭状态且闭锁或解锁状态，电源模式/速度合规，BCM执行解锁背门，尾门打开至设定高度
解锁强开区_ACC状态_背门外部开关,"速度无效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送背门外部开关信号,背门处于关闭状态且闭锁或解锁状态，电源模式/速度合规，BCM执行解锁背门，尾门打开至设定高度
闭锁状态_START状态_蓝牙开启,"速度无效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送蓝牙开启信号,背门处于关闭状态且闭锁或解锁状态，电源模式/速度合规，BCM执行解锁背门，尾门打开至设定高度
解锁强开区_START状态_两次钥匙短按,"速度无效:	5km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送两次钥匙短按信号,背门处于关闭状态且闭锁或解锁状态，电源模式/速度合规，BCM执行解锁背门，尾门打开至设定高度
解锁强开区_START状态_脚踢信号,"速度无效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送脚踢信号信号,背门处于关闭状态且闭锁或解锁状态，电源模式/速度合规，BCM执行解锁背门，尾门打开至设定高度
闭锁状态_invalid_valid状态_蓝牙开启,"速度无效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送蓝牙开启信号,电源模式invalid_valid，无法控制背门开启
解锁强开区_invalid_valid状态_脚踢信号,"速度有效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送脚踢信号信号,电源模式invalid_valid，无法控制背门开启
闭锁状态_invalid_valid状态_背门外部开关,"速度有效:100km/h
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",,
,,发送背门外部开关信号,电源模式invalid_valid，无法控制背门开启
