正在关门_本地_ON状态_蓝牙开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙开启信号,响应本地指令，尾门停止
正在关门_本地_ON状态_蓝牙关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙关闭信号,响应本地指令，尾门停止
正在关门_本地_ON状态_大屏关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏关闭信号,响应本地指令，尾门停止
正在关门_本地_ON状态_大屏开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏开启信号,响应本地指令，尾门停止
正在关门_本地_ON状态_大屏停止,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏停止信号,响应本地指令，尾门停止
正在关门_本地_ON状态_背门外部开关,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送背门外部开关信号,响应本地指令，尾门停止
正在关门_本地_ON状态_一次钥匙短按,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送一次钥匙短按信号,响应本地指令，尾门停止
正在关门_本地_ON状态_脚踢信号,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送脚踢信号信号,响应本地指令，尾门停止
正在开门_本地_OFF状态_远程关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程关闭信号,不响应远程指令
正在开门_本地_invalid状态_远程小角度,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程小角度信号,不响应远程指令
正在开门_本地_DEFAULT状态_蓝牙开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙开启信号,响应本地指令，尾门停止
正在开门_本地_OFF状态_蓝牙关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙关闭信号,响应本地指令，尾门停止
正在开门_本地_invalid状态_大屏关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏关闭信号,响应本地指令，尾门停止
正在开门_本地_DEFAULT状态_大屏开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏开启信号,响应本地指令，尾门停止
正在开门_本地_OFF状态_大屏停止,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏停止信号,响应本地指令，尾门停止
正在开门_本地_invalid状态_背门外部开关,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送背门外部开关信号,响应本地指令，尾门停止
正在开门_本地_DEFAULT状态_一次钥匙短按,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送一次钥匙短按信号,响应本地指令，尾门停止
正在开门_本地_OFF状态_脚踢信号,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送脚踢信号信号,响应本地指令，尾门停止
正在开门_本地_ON状态_远程关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程关闭信号,不响应远程指令
正在开门_本地_ON状态_远程小角度,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程小角度信号,不响应远程指令
正在开门_本地_ON状态_蓝牙开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙开启信号,响应本地指令，尾门停止
正在开门_本地_ON状态_蓝牙关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙关闭信号,响应本地指令，尾门停止
正在开门_本地_ON状态_大屏关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏关闭信号,响应本地指令，尾门停止
正在开门_本地_ON状态_大屏开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏开启信号,响应本地指令，尾门停止
正在开门_本地_ON状态_大屏停止,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏停止信号,响应本地指令，尾门停止
正在开门_本地_ON状态_背门外部开关,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送背门外部开关信号,响应本地指令，尾门停止
正在开门_本地_ON状态_一次钥匙短按,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送一次钥匙短按信号,响应本地指令，尾门停止
正在开门_本地_ON状态_脚踢信号,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送脚踢信号信号,响应本地指令，尾门停止
正在关门_远程_invalid状态_远程关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程关闭信号,不响应远程指令
正在关门_远程_DEFAULT状态_远程小角度,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程小角度信号,不响应远程指令
正在关门_远程_OFF状态_蓝牙开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙开启信号,响应本地指令，尾门停止
正在关门_远程_invalid状态_蓝牙关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙关闭信号,响应本地指令，尾门停止
正在关门_远程_DEFAULT状态_大屏关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏关闭信号,响应本地指令，尾门停止
正在关门_远程_OFF状态_大屏开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏开启信号,响应本地指令，尾门停止
正在关门_远程_invalid状态_大屏停止,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏停止信号,响应本地指令，尾门停止
正在关门_远程_DEFAULT状态_背门外部开关,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送背门外部开关信号,响应本地指令，尾门停止
正在关门_远程_OFF状态_一次钥匙短按,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送一次钥匙短按信号,响应本地指令，尾门停止
正在关门_远程_invalid状态_脚踢信号,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送脚踢信号信号,响应本地指令，尾门停止
正在关门_远程_ON状态_远程关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程关闭信号,不响应远程指令
正在关门_远程_ON状态_远程小角度,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程小角度信号,不响应远程指令
正在关门_远程_ON状态_蓝牙开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙开启信号,响应本地指令，尾门停止
正在关门_远程_ON状态_蓝牙关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙关闭信号,响应本地指令，尾门停止
正在关门_远程_ON状态_大屏关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏关闭信号,响应本地指令，尾门停止
正在关门_远程_ON状态_大屏开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏开启信号,响应本地指令，尾门停止
正在关门_远程_ON状态_大屏停止,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏停止信号,响应本地指令，尾门停止
正在关门_远程_ON状态_背门外部开关,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送背门外部开关信号,响应本地指令，尾门停止
正在关门_远程_ON状态_一次钥匙短按,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送一次钥匙短按信号,响应本地指令，尾门停止
正在关门_远程_ON状态_脚踢信号,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送脚踢信号信号,响应本地指令，尾门停止
正在开门_远程_DEFAULT状态_远程关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程关闭信号,不响应远程指令
正在开门_远程_OFF状态_远程小角度,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程小角度信号,不响应远程指令
正在开门_远程_invalid状态_蓝牙开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙开启信号,响应本地指令，尾门停止
正在开门_远程_DEFAULT状态_蓝牙关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙关闭信号,响应本地指令，尾门停止
正在开门_远程_OFF状态_大屏关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏关闭信号,响应本地指令，尾门停止
正在开门_远程_invalid状态_大屏开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏开启信号,响应本地指令，尾门停止
正在开门_远程_DEFAULT状态_大屏停止,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏停止信号,响应本地指令，尾门停止
正在开门_远程_OFF状态_背门外部开关,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送背门外部开关信号,响应本地指令，尾门停止
正在开门_远程_invalid状态_一次钥匙短按,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送一次钥匙短按信号,响应本地指令，尾门停止
正在开门_远程_DEFAULT状态_脚踢信号,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送脚踢信号信号,响应本地指令，尾门停止
正在开门_远程_ON状态_远程关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程关闭信号,不响应远程指令
正在开门_远程_ON状态_远程小角度,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送远程小角度信号,不响应远程指令
正在开门_远程_ON状态_蓝牙开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙开启信号,响应本地指令，尾门停止
正在开门_远程_ON状态_蓝牙关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送蓝牙关闭信号,响应本地指令，尾门停止
正在开门_远程_ON状态_大屏关闭,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏关闭信号,响应本地指令，尾门停止
正在开门_远程_ON状态_大屏开启,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏开启信号,响应本地指令，尾门停止
正在开门_远程_ON状态_大屏停止,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送大屏停止信号,响应本地指令，尾门停止
正在开门_远程_ON状态_背门外部开关,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送背门外部开关信号,响应本地指令，尾门停止
正在开门_远程_ON状态_一次钥匙短按,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送一次钥匙短按信号,响应本地指令，尾门停止
正在开门_远程_ON状态_脚踢信号,"速度有效且	小于5km/h
认证成功
处于正常工作电压范围
无错误工况（如热保护、通讯故障等）",发送脚踢信号信号,响应本地指令，尾门停止
